ID,Sentence DE,MOS,Sentence EN
1027,Sie wollen wissen:  Wie viel Geld bekomme ich?.,1.0,They want to know: How much money do I get?.
1028,Wohnen ist für alle Menschen wichtig.,1.307692308,Housing is important for all people.
1029,Alte Menschen brauchen oft besondere Hilfen beim Wohnen.,1.363636364,Old people often need special help with housing.
1030,Damit man auch mit dem Rollstuhl oder mit einer Geh-Hilfe gut in der Wohnung leben kann.,2.928571429,So that you can live well in your home even with a wheelchair or walking aid.
1031,Es gibt viele verschiedene Wohn-Formen für alte Menschen.,1.538461538,There are many different forms of housing for old people.
1032,Jeder Mensch soll einen Beruf lernen können.,1.615384615,Every person should be able to learn a profession.
1033,Jeder Mensch soll eine Berufs-Ausbildung machen können.,1.5,Every person should be able to do a vocational training.
1034,Für Menschen mit Behinderung ist das sehr wichtig.,1.428571429,For people with disabilities this is very important.
1035,Menschen mit Behinderung können mit einer guten Ausbildung auch außerhalb einer Werkstatt arbeiten.,2.5,People with disabilities can also work outside a workshop with good training.
1036,"Jeder Mensch soll sich aussuchen können, welchen Beruf er lernen möchte.",1.6,Every person should be able to choose which profession he wants to learn.
1037,"Wenn behinderte Menschen eine Arbeit suchen, können sie Unterstützung bekommen.",1.307692308,"If disabled people are looking for a job, they can get support."
1038,Die Agentur für Arbeit hilft ihnen eine neue Arbeit zu finden.,1.4,The employment agency helps them to find a new job.
1039,Die Agentur für Arbeit bezahlt zum Beispiel auch die Kosten für eine Bewerbung.,1.5,"For example, the employment agency also pays the costs for a job application."
1040,Manchmal muss man einen neuen Beruf lernen.,1.0,Sometimes you have to learn a new profession.
1041,"Rampen und Aufzüge sind wichtig für Menschen, die nicht mehr gut laufen können.",1.7,Ramps and elevators are important for people who can no longer walk well.
1042,"Infos in großer Schrift helfen Menschen, die nicht mehr so gut sehen können.",1.428571429,Info in large print helps people who can no longer see so well.
1043,Manche Menschen können nicht alles alleine entscheiden.,1.0,Some people can't decide everything on their own.
1044,Die Menschen brauchen vielleicht Hilfe bei wichtigen Entscheidungen.,1.0,People may need help making important decisions.
1045,Alte Menschen mit Behinderung bekommen Rente.,1.125,Old people with disabilities get pension.
1046,"Wenn sie nicht mehr arbeiten, bekommen sie Geld von der Renten-Versicherung.",1.0,"If they no longer work, they get money from the pension insurance."
1047,Aber es gibt noch besondere Regeln für behinderte Menschen.,1.0,But there are still special rules for disabled people.
1048,Welche Regeln für die Rente von behinderten Menschen gibt es?.,1.0,What are the rules for disabled people's pensions?.
1049,"Welche Rechte haben behinderte Menschen, wenn sie nicht mehr arbeiten?.",1.0,What rights do disabled people have if they no longer work?
1050,Menschen mit einer Schwer-Behinderung bekommen einen Schwer-Behinderten-Ausweis.,1.0,People with a severe disability get a severe disability card.
1051,Im Behinderten-Ausweis steht eine Zahl zwischen 20 und 100.,1.333333333,The disability card has a number between 20 and 100.
1052,Mit dem Ausweis haben Sie viele Vorteile.,1.0,The card gives you many benefits.
1053,Den Ausweis bekommen Sie beim Versorgungs-Amt von Ihrem Wohn-Ort.,1.777777778,You get the card at the supply office of your place of residence.
1054,Dort können Sie einen Antrag für den Ausweis schreiben.,1.0,There you can write an application for the card.
1055,Es gibt 2 Ausweise.,1.0,There are 2 passes.
1056,Es gibt den grünen Behinderten-Ausweis.,1.0,There is the green disability card.
1057,Auf der Vorder-Seite steht: Für wie lange gilt der Ausweis.,2.0,On the front it says: For how long is the card valid.
1058,Und es gibt den grün-roten Behinderten-Ausweis.,1.0,And there is the green-red disability card.
1059,Mit diesem Ausweis können Sie kostenlos mit der Bahn fahren.,1.0,With this pass you can travel by train for free.
1060,Auf der Rück-Seite vom Behinderten-Ausweis stehen vielleicht Merk-Zeichen.,1.0,On the back of the disabled person's ID card there may be a sign.
1061,Sie können eine Begleit-Person kostenlos mitnehmen.,1.571428571,You can take an accompanying person with you free of charge.
1062,Sie können mit einer Fahr-Karte für die 2 Klasse in der 1 Klasse Zug fahren.,1.0,You can travel with a ticket for the 2 class in the 1 class train.
1063,Das gilt nur für Züge von der Deutschen Bahn.,1.0,This only applies to trains from Deutsche Bahn.
1064,Der Freifahrt-Ausweis ist grün-rot.,1.0,The free ride pass is green-red.
1065,Mit dem Freifahrt-Ausweis können Sie kostenlos mit Bus und Bahn fahren.,1.0,With the free ride pass you can ride the bus and train for free.
1066,Die Wertmarke müssen Sie bezahlen.,1.0,You have to pay for the token.
1067,Sie können jetzt mit allen Zügen im Nah-Verkehr der Deutschen Bahn kostenlos fahren.,1.0,You can now travel free of charge on all Deutsche Bahn local trains.
1068,Sie können jetzt in ganz Deutschland kostenlos fahren.,1.0,You can now travel free of charge throughout Germany.
1069,Sie müssen spätestens 3 Monate vorher den Ausweis verlängern.,1.0,You must renew the card at least 3 months before.
1070,Dazu müssen Sie einen Antrag an das Versorgungs-Amt schreiben.,1.5,"To do this, you must write an application to the Versorgungs-Amt."
1071,Sie können den Ausweis 2 mal verlängern.,1.0,You can extend the card 2 times.
1072,In der GWW haben sich 17 Organisationen zusammen-geschlossen.,1.4,17 organisations have joined forces in the GWW.
1073,"Diese Organisationen sind Land-Kreise, große Kreis-Städte und Vereine der Behinderten-Hilfe.",1.5,"These organizations are country-counties, large county-cities, and associations of aid to the handicapped."
1074,"Wir wollen, dass Menschen mit Behinderung am gesellschaftlichen Leben teilhaben können.",2.1,We want people with disabilities to be able to participate in social life.
1075,Und dass sie auch am Arbeitsleben teilhaben können.,1.6,And that they can also participate in working life.
1076,Deshalb haben und entwickeln wir Angebote für sie.,1.0,That's why we have and develop offers for them.
1077,Sie können bei uns arbeiten.,1.0,They can work with us.
1078,Bei uns gibt es viele verschiedene Arbeiten.,1.0,With us there are many different works.
1079,"Sie können Arbeiten ausprobieren, die Sie noch nicht kennen.",1.0,You can try out work that you don't know yet.
1080,Sie können sich weiterbilden.,1.0,You can educate yourself further.
1081,Sie können neue Dinge lernen.,1.0,You can learn new things.
1082,Wir helfen Ihnen die richtige Arbeit für Sie zu finden.,1.0,We help you find the right job for you.
1083,Wir helfen Ihnen bei der Arbeit.,1.0,We help you with the work.
1084,Wir helfen Ihnen bei dem was Sie tun.,1.0,We help you with what you do.
1085,Sie können bei uns tolle Freizeit-Angebote mitmachen.,1.0,You can take part in great leisure activities with us.
1086,Zum Beispiel machen wir Ausflüge in eine andere Stadt.,1.333333333,"For example, we make trips to another city."
1087,Wir basteln und spielen auch zusammen.,1.222222222,We also do handicrafts and play together.
1088,Und wir machen gemeinsam Sport und haben viel Spaß.,1.0,And we do sports together and have a lot of fun.
1089,Manchmal fahren wir für mehrere Tage an einen anderen Ort.,1.0,Sometimes we go to another place for several days.
1090,Dann übernachten wir auch woanders.,1.0,Then we also spend the night somewhere else.
1091,Das ist aufregend schön.,1.0,That's excitingly beautiful.
1092,Sie erleben neue Dinge.,1.0,You experience new things.
1093,Sie lernen neue Menschen kennen.,1.0,You meet new people.
1094,Und Sie fühlen sich bald sicherer im Leben.,1.0,And you soon feel more secure in life.
1095,Bei den Ausflügen sind immer nette Betreuer dabei.,1.8,There are always nice chaperones on the trips.
1096,Unser Wohnhaus ist in der Nähe der Ravensburger Altstadt.,1.0,Our residence is near the old town of Ravensburg.
1097,Das Haus hat viele Einzel-Zimmer.,1.0,The house has many single rooms.
1098,Wir leben fast wie eine Familie zusammen.,1.0,We live together almost like a family.
1099,Sie können hier selbst bestimmt leben.,1.0,You can live here self-determined.
1100,In die Altstadt und zu den Werkstätten können Sie zu Fuß gehen.,1.0,You can walk to the old town and to the workshops.
1101,In der Freizeit machen wir viel zusammen.,1.0,In our free time we do a lot together.
1102,"Wenn Sie im Alltag viel selbst machen können, können Sie auch in einer Außen-Wohngruppe leben.",1.5,"If you can do a lot yourself in everyday life, you can also live in an outside living group."
1103,Budget ist das schwere Wort für eine bestimmte Menge Geld.,1.222222222,Budget is the heavy word for a certain amount of money.
1104,Sie können dieses Geld bekommen und damit selbst Ihre Betreuer bezahlen.,1.5,You can get this money and use it to pay your caregivers yourself.
1105,Sie müssen einen Antrag ausfüllen.,1.0,You have to fill out an application.
1106,Dann bekommen Sie eine bestimmte Menge Geld.,1.0,Then you get a certain amount of money.
1107,Über dieses Geld können Sie selbst entscheiden.,1.0,You can decide about this money yourself.
1108,Das ist neu und spannend.,1.0,That is new and exciting.
1109,Sie übernehmen mehr Verantwortung für Ihr Leben.,1.4,You take more responsibility for your life.
1110,Sie können mit dem Geld einen Betreuer bezahlen.,1.444444444,You can use the money to pay for a caregiver.
1111,"Sie entscheiden, welcher Betreuer Ihnen helfen soll.",1.0,You decide which caregiver you want to help you.
1112,Sie können mit dem bezahlten Betreuer zum Beispiel mit dem Bus fahren.,1.0,"You can ride the bus with the paid caregiver, for example."
